supplier,sku,group,prob,source
IEK,251400130_,Щиты и боксы,1.0,rules
IEK,251400131_,Щиты и боксы,1.0,rules
IEK,251400132_,Щиты и боксы,1.0,rules
IEK,251400133_,Щиты и боксы,1.0,rules
IEK,251400134_,Щиты и боксы,1.0,rules
IEK,251400135_,Щиты и боксы,1.0,rules
IEK,251400136_,Щиты и боксы,1.0,rules
IEK,251400137_,Щиты и боксы,1.0,rules
IEK,251400138_,Щиты и боксы,1.0,rules
IEK,251400139_,Щиты и боксы,1.0,rules
IEK,251400140_,Щиты и боксы,1.0,rules
IEK,251400141_,Щиты и боксы,1.0,rules
IEK,251400142_,Щиты и боксы,1.0,rules
IEK,251400143_,Щиты и боксы,1.0,rules
IEK,251400144_,Щиты и боксы,1.0,rules
IEK,251400145_,Щиты и боксы,1.0,rules
IEK,251400146_,Щиты и боксы,1.0,rules
IEK,251400147_,Щиты и боксы,1.0,rules
IEK,251400148_,Щиты и боксы,1.0,rules
IEK,260100138_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100140_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100153_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100154_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100155_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100157_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100158_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100165_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100167_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100168_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100169_,"Шины, клеммы, изоляторы",1.0,rules
IEK,260100172_,"Шины, клеммы, изоляторы",1.0,rules
IEK,270100211_,Автоматы и предохранители,1.0,rules
IEK,270100212_,Автоматы и предохранители,1.0,rules
IEK,270100213_,Автоматы и предохранители,1.0,rules
IEK,270100214_,Автоматы и предохранители,1.0,rules
IEK,270100215_,Автоматы и предохранители,1.0,rules
IEK,270100217_,Автоматы и предохранители,1.0,rules
IEK,270100218_,Автоматы и предохранители,1.0,rules
IEK,270100219_,Автоматы и предохранители,1.0,rules
IEK,270100221_,Автоматы и предохранители,1.0,rules
IEK,270100223_,Автоматы и предохранители,1.0,rules
IEK,270200027_,Автоматы и предохранители,1.0,rules
IEK,270200048_,Автоматы и предохранители,1.0,rules
IEK,270200056_,Автоматы и предохранители,1.0,rules
IEK,270200057_,Автоматы и предохранители,1.0,rules
IEK,270200058_,Автоматы и предохранители,1.0,rules
IEK,270200059_,Автоматы и предохранители,1.0,rules
IEK,270200063_,Автоматы и предохранители,1.0,rules
IEK,270200075_,Автоматы и предохранители,1.0,rules
IEK,270200099_,Автоматы и предохранители,1.0,rules
IEK,270200100_,Автоматы и предохранители,1.0,rules
IEK,270200101_,Автоматы и предохранители,1.0,rules
IEK,270200102_,Автоматы и предохранители,1.0,rules
IEK,270200114_,Автоматы и предохранители,1.0,rules
IEK,270200120_,Автоматы и предохранители,1.0,rules
IEK,270200129_,Автоматы и предохранители,1.0,rules
IEK,270200130_,Автоматы и предохранители,1.0,rules
IEK,270200131_,Автоматы и предохранители,1.0,rules
IEK,270200132_,Автоматы и предохранители,1.0,rules
IEK,270200142_,Автоматы и предохранители,1.0,rules
IEK,270200143_,Автоматы и предохранители,1.0,rules
IEK,270300001_,Щиты и боксы,1.0,rules
IEK,270300002_,Щиты и боксы,1.0,rules
IEK,270300003_,Щиты и боксы,1.0,rules
IEK,270300004_,Щиты и боксы,1.0,rules
IEK,270300007_,Щиты и боксы,1.0,rules
IEK,270300021_,Измерения и инструмент,1.0,rules
IEK,270300025_,Измерения и инструмент,1.0,rules
IEK,270300030_,Измерения и инструмент,1.0,rules
IEK,270300035_,Измерения и инструмент,1.0,rules
IEK,270300078_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,270300079_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,270300098_,Измерения и инструмент,1.0,rules
IEK,270300099_,Измерения и инструмент,1.0,rules
IEK,270300100_,Измерения и инструмент,1.0,rules
IEK,270300101_,Измерения и инструмент,1.0,rules
IEK,270300105_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,270300106_,Измерения и инструмент,1.0,rules
IEK,270300112_,Измерения и инструмент,1.0,rules
IEK,270300113_,Измерения и инструмент,1.0,rules
IEK,270300130_,Измерения и инструмент,1.0,rules
IEK,270300132_,Измерения и инструмент,1.0,rules
IEK,270300133_,Прочее,0.805,laya_low_confidence
IEK,270300134_,Розетки и выключатели,1.0,rules
IEK,270300150_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,270300151_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,270300153_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,270300184_,Измерения и инструмент,1.0,rules
IEK,270300200_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,270300212_,Прочее,0.369,laya_low_confidence
IEK,270300217_,Измерения и инструмент,1.0,rules
IEK,270300221_,Прочее,0.311,laya_low_confidence
IEK,270300222_,Щиты и боксы,1.0,rules
IEK,270300224_,Прочее,0.353,laya_low_confidence
IEK,270300231_,Прочее,0.379,laya_low_confidence
IEK,270300234_,Измерения и инструмент,1.0,rules
IEK,270300244_,Прочее,0.359,laya_low_confidence
IEK,270300251_,Щиты и боксы,1.0,rules
IEK,270300253_,Щиты и боксы,1.0,rules
IEK,270300254_,Щиты и боксы,1.0,rules
IEK,270300259_,Прочее,0.315,laya_low_confidence
IEK,270300260_,Прочее,0.556,laya_low_confidence
IEK,270300261_,Прочее,0.356,laya_low_confidence
IEK,270300262_,Прочее,0.371,laya_low_confidence
IEK,270300263_,Прочее,0.355,laya_low_confidence
IEK,270300264_,Прочее,0.355,laya_low_confidence
IEK,270300265_,Щиты и боксы,1.0,rules
IEK,270300266_,Щиты и боксы,1.0,rules
IEK,270300267_,Прочее,0.483,laya_low_confidence
IEK,270300268_,Прочее,0.486,laya_low_confidence
IEK,270300269_,Прочее,0.488,laya_low_confidence
IEK,270300270_,Прочее,0.603,laya_low_confidence
IEK,270300271_,Прочее,0.598,laya_low_confidence
IEK,270300272_,Прочее,0.586,laya_low_confidence
IEK,270300273_,Прочее,0.55,laya_low_confidence
IEK,270300274_,Щиты и боксы,1.0,rules
IEK,270300275_,Щиты и боксы,1.0,rules
IEK,270300276_,Щиты и боксы,1.0,rules
IEK,270300277_,Прочее,0.446,laya_low_confidence
IEK,270300278_,Прочее,0.465,laya_low_confidence
IEK,270300279_,Прочее,0.467,laya_low_confidence
IEK,270300281_,Щиты и боксы,1.0,rules
IEK,270300282_,Щиты и боксы,1.0,rules
IEK,270300283_,Щиты и боксы,1.0,rules
IEK,270300284_,Прочее,0.371,laya_low_confidence
IEK,270300285_,Прочее,0.435,laya_low_confidence
IEK,270300286_,Прочее,0.383,laya_low_confidence
IEK,270300287_,Прочее,0.381,laya_low_confidence
IEK,270300288_,Прочее,0.368,laya_low_confidence
IEK,270300289_,Прочее,0.407,laya_low_confidence
IEK,270300290_,Прочее,0.495,laya_low_confidence
IEK,270300291_,Прочее,0.41,laya_low_confidence
IEK,270300292_,Прочее,0.454,laya_low_confidence
IEK,270300293_,Прочее,0.477,laya_low_confidence
IEK,270300295_,Прочее,0.416,laya_low_confidence
IEK,270300296_,Прочее,0.401,laya_low_confidence
IEK,270300297_,Прочее,0.387,laya_low_confidence
IEK,270300298_,Прочее,0.415,laya_low_confidence
IEK,270300299_,"Контакторы, пускатели, управление",1.0,rules
IEK,270300300_,"Контакторы, пускатели, управление",1.0,rules
IEK,270300301_,Прочее,0.272,laya_low_confidence
IEK,270300302_,Прочее,0.399,laya_low_confidence
IEK,270300303_,Прочее,0.255,laya_low_confidence
IEK,270300304_,"Контакторы, пускатели, управление",1.0,rules
IEK,270300305_,Прочее,0.344,laya_low_confidence
IEK,270300307_,Прочее,0.298,laya_low_confidence
IEK,270400021_,Автоматы и предохранители,1.0,rules
IEK,270400022_,Автоматы и предохранители,1.0,rules
IEK,270400035_,Автоматы и предохранители,1.0,rules
IEK,270400043_,Автоматы и предохранители,1.0,rules
IEK,270400046_,Автоматы и предохранители,1.0,rules
IEK,270400047_,Автоматы и предохранители,1.0,rules
IEK,280100001_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100002_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100003_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100004_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100005_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100006_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100007_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100009_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100010_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100011_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100012_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100013_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100014_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100015_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100016_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100020_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100103_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100116_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100117_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100118_,Прочее,0.666,laya_low_confidence
IEK,280100119_,Розетки и выключатели,1.0,rules
IEK,280100120_,Розетки и выключатели,1.0,rules
IEK,280100121_,Прочее,0.478,laya_low_confidence
IEK,280100122_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100123_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100124_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100125_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100126_,Розетки и выключатели,1.0,rules
IEK,280100127_,Розетки и выключатели,1.0,rules
IEK,280100128_,Розетки и выключатели,1.0,rules
IEK,280100129_,Розетки и выключатели,1.0,rules
IEK,280100130_,Розетки и выключатели,1.0,rules
IEK,280100131_,Розетки и выключатели,1.0,rules
IEK,280100132_,Розетки и выключатели,1.0,rules
IEK,280100133_,Розетки и выключатели,1.0,rules
IEK,280100134_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100135_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100136_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100137_,Прочее,0.198,laya_low_confidence
IEK,280100138_,Прочее,0.21,laya_low_confidence
IEK,280100139_,Розетки и выключатели,1.0,rules
IEK,280100140_,Розетки и выключатели,1.0,rules
IEK,280100141_,Щиты и боксы,0.932,laya
IEK,280100162_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100240_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100293_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100294_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100295_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100296_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100297_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100298_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100299_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100300_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100301_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100302_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100303_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100304_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100305_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100306_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100307_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100308_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100309_,Прочее,0.61,laya_low_confidence
IEK,280100310_,Прочее,0.675,laya_low_confidence
IEK,280100311_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100312_,Прочее,0.494,laya_low_confidence
IEK,280100313_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100314_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100336_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100337_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100338_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100339_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100340_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100341_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100342_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100343_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100344_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100345_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100346_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100347_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100348_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100349_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100350_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100351_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100352_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100353_,Прочее,0.661,laya_low_confidence
IEK,280100354_,Прочее,0.711,laya_low_confidence
IEK,280100355_,Прочее,0.701,laya_low_confidence
IEK,280100356_,Прочее,0.697,laya_low_confidence
IEK,280100357_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100358_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100359_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100360_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100361_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100362_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100363_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100364_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100365_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100366_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100367_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100368_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100369_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100370_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100371_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100372_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100373_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100374_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100375_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100376_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100377_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100378_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100379_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100380_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100381_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100382_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100383_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100384_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100385_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100386_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100387_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100388_,Прочее,0.389,laya_low_confidence
IEK,280100389_,Прочее,0.525,laya_low_confidence
IEK,280100390_,Прочее,0.56,laya_low_confidence
IEK,280100391_,Прочее,0.58,laya_low_confidence
IEK,280100392_,Прочее,0.572,laya_low_confidence
IEK,280100393_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100394_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100395_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100396_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100397_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100398_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100399_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100400_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100401_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100402_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100403_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100404_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100405_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100406_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100407_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100408_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100409_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100410_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100411_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100412_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100413_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100414_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100415_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100416_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100417_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100418_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100419_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100420_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100421_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100422_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100423_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100424_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100425_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100426_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100428_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100429_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100430_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100431_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100432_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100433_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100434_,Прочее,0.496,laya_low_confidence
IEK,280100435_,Прочее,0.59,laya_low_confidence
IEK,280100437_,Прочее,0.628,laya_low_confidence
IEK,280100438_,Прочее,0.624,laya_low_confidence
IEK,280100439_,Прочее,0.583,laya_low_confidence
IEK,280100440_,Прочее,0.674,laya_low_confidence
IEK,280100441_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100442_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100443_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100444_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100445_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100446_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100447_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100448_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100449_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100450_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100451_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100452_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100453_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100454_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100455_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100456_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100457_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100458_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100459_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100460_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280100461_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200031_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200032_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200033_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200034_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200035_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200036_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200037_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200038_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200039_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200040_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200041_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200042_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200043_,Прочее,0.817,laya_low_confidence
IEK,280200044_,Прочее,0.841,laya_low_confidence
IEK,280200045_,Прочее,0.807,laya_low_confidence
IEK,280200046_,Прочее,0.797,laya_low_confidence
IEK,280200047_,Прочее,0.826,laya_low_confidence
IEK,280200048_,Прочее,0.822,laya_low_confidence
IEK,280200049_,Прочее,0.813,laya_low_confidence
IEK,280200050_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200051_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200052_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200053_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200054_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200055_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200056_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200057_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200058_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200059_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200060_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200061_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200062_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200063_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200064_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200065_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200066_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200067_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200068_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200069_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200070_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200071_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200072_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200073_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200080_,Прочее,0.853,laya_low_confidence
IEK,280200081_,Прочее,0.828,laya_low_confidence
IEK,280200082_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200083_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200084_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200085_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200086_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200087_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200088_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200108_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200109_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200166_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200167_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280200252_,"Кабель, провод, СКС",1.0,rules
IEK,280200257_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300003_,Прочее,0.375,laya_low_confidence
IEK,280300004_,Прочее,0.377,laya_low_confidence
IEK,280300005_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300007_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300009_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300011_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300012_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300013_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300017_,Прочее,0.234,laya_low_confidence
IEK,280300020_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300021_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300022_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300024_,Прочее,0.523,laya_low_confidence
IEK,280300028_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300030_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300031_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300034_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300035_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300036_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300037_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300038_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300039_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300040_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300048_,Прочее,0.257,laya_low_confidence
IEK,280300049_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300054_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300055_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300056_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300057_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300058_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300071_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300072_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300073_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300074_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300078_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300080_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300081_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300082_,Прочее,0.383,laya_low_confidence
IEK,280300083_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300084_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300085_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300086_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300088_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300092_,Прочее,0.256,laya_low_confidence
IEK,280300103_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300104_,Прочее,0.43,laya_low_confidence
IEK,280300122_,Прочее,0.378,laya_low_confidence
IEK,280300128_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,280300131_,Прочее,0.35,laya_low_confidence
IEK,280300145_,Розетки и выключатели,1.0,rules
IEK,280300146_,Розетки и выключатели,1.0,rules
IEK,280300147_,Розетки и выключатели,1.0,rules
IEK,280300179_,Коробки установочные,1.0,rules
